iso,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
ZAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.375349,120.638682,114.322508,108.181636,102.443963,97.055363,92.026955,87.276079,82.945953,78.943162,75.267031,71.842063,68.734964,65.862107,63.308661,61.06655,59.223112,57.791644,57.060793,57.167524,58.207312,60.201821,62.73423,65.660939,69.006429,71.674506,73.88517,75.749597,77.416498,79.097267,79.404887,78.471853,76.021643,70.969613,64.782436,58.011238,52.491008,46.735379,43.322265,41.186462,39.538783,37.695058,36.575015,35.256276,33.800889
SSD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.546376,300.520929,297.125249,293.907181,290.893502,287.485548,283.913291,280.425594,276.211762,272.210403,267.713022,263.40783,258.711172,254.055041,249.05476,243.396643,237.675001,231.24046,224.437051,217.052201,209.15689,201.045209,192.262204,183.376946,174.382379,165.369761,156.693092,148.551746,140.987629,133.831199,126.969695,120.660501,114.837995,109.245595,104.277735,100.762924,99.0678,98.596002,98.575281,98.575281,98.575281,98.575281
ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.542416,21.810167,20.210396,18.717266,17.315247,16.025197,14.874957,13.868494,13.006142,12.278969,11.66646,11.149685,10.705237,10.29805,9.91147,9.527083,9.139129,8.737248,8.306082,7.838967,7.360193,6.902335,6.495071,6.143279,5.854318,5.62251,5.435808,5.280605,5.141411,5.004384,4.861368,4.70586,4.536465,4.36158,4.185848,4.014452,3.854923,3.708568,3.579032,3.465417,3.366201,3.277934,3.19717,3.118062,3.034473
LKA,NA,125.647182,123.860735,121.792692,119.612053,117.061221,113.911743,110.260644,106.253801,102.041875,97.847095,93.865138,90.152295,86.738218,83.656375,80.905422,78.419918,76.288295,74.5462,73.08358,71.833998,70.727159,69.61618,68.328235,66.705444,64.767109,62.404261,59.722071,56.709028000000004,53.476886,49.987564,46.252257,42.330763,38.210487,34.053402,30.229655,26.973099,24.48724,22.905434,22.172048,21.910644,21.780417,21.595617,21.24151,20.684633,20.007405,19.287667,18.565572,17.84589,17.154441,16.52449,15.992052,15.533897,15.112936,29.090945,14.171468,13.551203,12.904583,12.371618,11.975926,11.607433,11.1539,10.606444,9.990416,9.354274,8.751566,8.234549,7.800771,7.439991
VCT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.875046,64.617141,68.461192,72.162577,75.190122,76.841693,76.496439,74.161579,69.934576,64.520894,58.798255,53.254774,48.046797,43.264899,39.006454,35.315981,32.196095,29.628195,27.588466,25.981228,24.736618,23.793596,23.117323,22.66073,22.393493,22.286026,22.307928,22.388114,22.486498,22.569705,22.609188,22.590186,22.560425,22.543067,22.534267,22.541335,22.535202,22.444705,22.225205,21.868343,21.385891,20.851439,20.260562,19.657543,19.090608,18.523114,17.972206,17.422413,16.893678,16.383319
PSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.442468,101.034042,95.042528,89.466147,84.129856,79.178134,74.52361,70.152518,66.062155,62.204633,58.598712,55.244881,52.160708,49.317971,46.734823,44.404378,42.345175,40.496339999999996,38.807399,37.260157,35.845369,34.483426,33.225556,32.056545,30.98949,30.046012,29.184342,28.375031,27.624468,26.923632,26.230149,25.55559,24.922629,24.31152,23.760412,23.323979,22.955199,22.631233,22.368596,22.063174,21.698495,21.269178,20.779344,20.265539
SDN,NA,NA,NA,199.68354,196.226145,192.755115,189.365169,186.090811,182.8209,179.707116,176.65606,173.705434,170.92019,168.305698,165.830535,163.552365,161.560683,159.778562,158.297663,157.021198,155.938638,154.967923,154.108666,153.312125,152.354822,151.360631,150.249837,149.087545,147.986926,146.96412,146.049234,145.090408,144.142942,143.193619,142.128687,140.837877,139.379351,137.689147,135.78342,133.745299,131.626868,129.428531,127.083749,124.709398,122.265835,119.633982,116.950037,114.053534,111.01528,107.709983,104.321451,100.864106,97.50353,94.199778,91.125571,88.163261,85.366656,82.76083,80.358675,78.093009,75.917015,73.901244,71.999426,70.106381,68.211788,66.304783,64.429794,62.449906,60.473423
SUR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.755203,56.191218,54.746113,53.281643,51.803857,50.489929,49.192122,47.869616,46.546939,45.146156,43.738955,42.34073,40.973208,39.599398,38.269799,36.97195,35.690941,34.43579,33.27559,32.108311,31.049317,30.036184,29.086811,28.180162,27.260068,26.364118,25.48932,24.700195,23.804012,22.971221,22.265517,21.578781,20.855444,20.18768,19.487767,18.868825
SWZ,237.914198,235.082798,232.265308,229.667879,227.209358,224.583066,221.924589,219.45788,216.738539,214.153772,211.287309,208.301947,205.194816,201.537604,197.888029,193.900819,189.704958,185.739187,182.004757,177.986198,173.690681,168.804173,163.442337,157.340042,150.946679,144.487324,138.03947,132.090042,126.2565,120.803615,115.407438,109.889616,104.116584,98.167424,92.305642,86.633011,81.671905,77.346762,74.026813,71.743886,70.857262,71.78552,74.891022,79.875158,86.412821,93.748569,100.770918,107.596667,114.292527,120.579574,126.336053,130.293949,132.082658,132.703311,131.63891,129.285423,118.493458,112.001962,107.989583,100.062463,88.703407,78.54785,72.583071,69.364683,67.212092,62.870431,61.718574,58.14344,54.36517
SWE,27.137206,25.661905,24.340354,23.223574,22.317536,21.619222,21.08454,20.648309,20.255766,19.896322,19.553277,19.155827,18.614242,17.912803,17.113888,16.30602,15.545146,14.898598,14.361579,13.878791,13.394296,12.864699,12.269332,11.609003,10.950701,10.348459,9.827397,9.389884,9.033818,8.72812,8.450439,8.200592,7.992934,7.832336,7.706632,7.601975,7.510081,7.426745,7.33834,7.200531,6.96374,6.621272,6.180872,5.686788,5.216857,4.831715,4.543561,4.340674,4.216129,4.143472,4.097169,4.053597,3.985444,3.880165,3.747036,3.598427,3.451046,3.31892,3.212515,3.126337,3.059433,3.009407,2.970202,2.939003,2.90725,2.87194,2.828328,2.774083,2.709537
CHE,38.517516,37.17151,35.842597,34.480564,33.088561,31.660837,30.231593,28.943519,27.906299,27.11611,26.508305,25.991285,25.398864,24.5664,23.568217,22.545371,21.596133,20.722342,19.925377,19.168114,18.390943,17.569058,16.690023,15.754697,14.793359,13.838189,12.924385,12.103664,11.413212,10.845016,10.37214,9.982259,9.660355,9.3934,9.179567,9.014118,8.883381,8.764597,8.629134,8.446268,8.190537,7.856407,7.471949,7.074313,6.703286,6.385594,6.136643,5.954332,5.823874,5.728349,5.642568,5.549026,5.442506,5.325097,5.198804,5.068106,4.942208,4.823247,4.717663,4.626352,4.549563,4.488742,4.440107,4.400061,4.364365,4.321147,4.267579,4.202462,4.123066
SYR,NA,NA,NA,251.102327,237.662471,225.101302,213.208143,201.793826,191.106367,181.174652,171.944045,163.298898,155.224678,147.713231,140.579371,133.771823,127.253888,120.955803,114.792884,108.904813,103.273131,97.91306,92.822531,88.033117,83.493627,79.178416,75.068133,71.149167,67.452768,63.972405,60.654965,57.547053,54.674643,51.949112,49.393908,47.035874,44.82193,42.764097,40.828497,39.01701,37.287649,35.64568,34.062676,32.525814,31.053394,29.611813,28.25478,26.955945,25.716747,24.551565,23.456268,22.418963,21.451474,20.540188,19.672653,18.852083,18.058358,17.322232,16.68431,16.264994,16.088506,16.329682,17.826698,17.664583,17.591584,17.253538,17.60567,17.114163,16.740763
TJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.205429,149.879497,144.925093,140.38959,136.577085,133.245761,131.057991,129.951281,129.347525,128.833954,128.03087,126.216244,123.034532,118.836229,113.8579,108.876851,104.644195,102.158756,102.168761,105.023859,109.427258,112.993142,113.576593,111.690888,107.893146,102.752354,96.789191,90.392209,83.915308,77.566599,71.520259,65.865027,60.69181,56.163349,52.371694,49.252681,46.762286,44.785776,43.224274,41.901936,40.747756,39.719933,38.743395,37.848626,36.867224,35.870272,34.774995
TZA,NA,259.626678,257.654251,255.627623,253.423068,251.816254,250.152254,248.320943,246.672935,244.885003,243.047645,241.052679,239.007002,236.986092,234.467859,231.476806,228.323311,225.148,221.777232,218.44136,215.045282,211.683051,208.077731,204.302762,200.176026,195.807484,191.255701,186.834517,182.861298,179.633934,177.674561,176.887419,176.769775,177.055263,177.172486,176.664206,175.266188,173.231691,170.843132,168.342811,166.083292,164.176668,162.45346,160.834708,158.936153,156.61853,153.452485,149.333658,143.956263,137.414453,129.997798,122.023768,114.094454,106.665938,100.015955,94.162429,89.172271,84.391937,79.920746,76.082697,72.267475,68.765935,66.033015,63.682326,61.416724,59.115122,56.975363,54.451369,53.028608
THA,207.311964,200.292872,193.369179,186.774,180.473489,174.476257,168.493303,162.718634,157.191788,151.717405,146.457131,141.305777,136.289643,131.384985,126.567769,121.790181,117.095803,112.472782,107.822932,103.198572,98.56701,93.939615,89.490559,85.180258,81.073146,77.168171,73.446891,69.974522,66.669376,63.553122,60.625807,57.843329,55.176466,52.595982,50.12012,47.770082,45.47663,43.233979,41.048665,38.929394,36.904684,34.944801,33.09792,31.364699,29.759112,28.254157,26.83783,25.478237,24.21993,23.015942,21.868223,20.795462,19.779588,18.820412,17.899624,17.026612,16.214167,15.438916,14.705988,14.005584,13.339599,12.716265,12.109057,11.539438,10.990482,10.466812,9.982042,9.523506,9.10395
TLS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.954947,209.790133,200.246377,191.097579,182.417804,174.225178,166.555782,159.219214,152.168399,145.221341,138.602146,132.237871,126.010897,120.025039,114.152788,108.410183,102.799395,97.315347,92.027564,86.831212,81.756832,76.926163,72.489876,68.543875,65.226952,62.302339,59.616958,57.164531,54.889517,52.772023,51.007067,49.156187,47.471173,45.782928
TGO,316.241358,311.562238,306.520463,301.804298,297.117013,292.711629,287.981827,283.512302,278.878936,274.270165,269.811138,265.324369,260.766989,256.393107,252.036664,247.568233,243.026219,238.297572,233.518527,228.616534,223.697892,218.739144,213.89374,209.021939,204.198884,199.427091,194.680585,190.019574,185.456915,181.039648,176.73215,172.556952,168.590089,164.855239,161.332996,158.104637,155.044198,152.313022,149.812844,147.535111,145.403883,143.390121,141.450663,139.417602,137.186953,134.816019,132.163285,129.353589,126.370349,123.211487,119.990494,116.728365,113.454625,110.229163,107.064221,103.900168,100.889555,97.950305,95.094381,92.288212,89.561796,86.904054,84.307573,81.799811,79.265227,76.838297,74.405905,72.121463,69.767457
TON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.77249,73.912265,69.254865,64.932318,60.672161,56.634255,52.806255,49.330753,46.247554,43.481842,41.018187,38.860986,36.955478,35.212341,33.592033,32.092577,30.747458,29.600164,28.560264,27.661848,26.9088,26.274077,25.703762,25.147362,24.489302,23.792761,23.013061,22.204549,21.398651,20.6457,19.972978,19.443327,19.032489,18.713465,18.439701,18.162321,17.875083,17.560492,17.255536,16.998215,16.800253,16.665511,16.651524,16.711381,16.834817,17.019123,17.212002,17.404818,17.506679,17.489284,17.34555,17.076167,16.775279,16.407524,16.056578,15.627201
TTO,NA,NA,NA,86.207796,83.377111,80.582721,77.822635,75.099657,72.444036,69.930797,67.475135,65.12897,62.94388,60.865458,59.061455,57.439963,56.031974,54.754486,53.604187,52.553294,51.497209,50.425454,49.390837,48.329148000000004,47.182486,45.986878,44.712243,43.39218,42.069647,40.769891,39.488799,38.210666,37.040177,35.921243,34.89964,33.956773,33.086274,32.304281,31.587391,30.979469,30.425487,29.984037,29.613399,29.321994,29.095143,28.958851,28.843125,28.754206,28.719152,28.687294,28.723709,28.623319,28.370463,27.942945,27.437992,26.81414,26.173221,25.524663,24.825634,24.102999,23.366743,22.723585,22.069753,21.428324,20.805584,20.182126,19.521647,18.88065,18.299488
TUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.861723,259.971083,247.513274,235.336938,223.419769,211.810801,200.492865,189.793686,179.618602,169.994657,160.809099,151.876153,142.968447,134.170295,125.434535,117.042188,109.156466,101.96999,95.519187,89.728948,84.564004,79.71034,75.142783,71.013427,67.175467,63.783852,60.714992,57.960052,55.462393,53.029277,50.610828,48.122978,45.51023,42.839188,40.093531,37.353722,34.739098,32.264204,30.026706,28.011035,26.233616,24.661206,23.292083,22.09387,21.051367,20.173166,19.448071,18.857716,18.385751,18.012496,17.731953,17.504535,17.319045,17.17912,17.100437,17.059307,16.992094
TUR,NA,NA,NA,297.263105,292.56074,287.966116,282.974352,277.64138,271.734356,265.474769,258.294891,250.693566,242.682284,234.503119,226.547409,219.118318,212.231721,205.770737,199.700025,193.932614,188.315423,182.73484,177.102606,171.307968,165.392964,159.311424,153.2031,147.091948,140.911829,134.770227,128.60923,122.463387,116.256103,110.207154,104.282813,98.605708,93.147971,87.962302,83.022267,78.361353,73.895787,69.655662,65.619148,61.780446,58.05915,54.446858,50.906234,47.446523,44.096387,40.917709,37.866427,34.974151,32.282897,29.779297,27.460445,25.348674,23.398706,21.626641,20.023225,18.593404,17.325816,16.186552,15.16909,14.245503,13.40465,12.637137,11.915315,11.239597,10.604918
TKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.467008,131.756643,127.188124,122.585763,118.005829,113.460561,109.025415,104.527046,100.109078,96.087029,92.382405,89.110969,86.457402,84.600693,83.724524,83.600147,84.036281,84.845556,85.520024,85.937524,85.802444,84.805653,83.136868,81.033906,78.871672,76.661646,74.50212,72.402011,70.185716,68.19764,66.001605,63.944942,61.889553,59.906476,57.934364,56.068742,54.237212,52.445199,50.658057,48.970041,47.418626,45.807851
TUV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.198041,76.761566,73.512486,70.642602,67.889538,65.399409,63.212803,61.297025,59.609022,58.189022,57.13624,56.250899,55.522998,54.897679,54.21481,53.477401,52.606106,51.68871,50.667847,49.558004,48.310539,46.939817,45.490726,44.034992,42.605449,41.230473,40.001407,38.90009,37.905581,36.994949,36.118666,35.243154,34.378452,33.458553,32.463832,31.503825,30.524259,29.590977,28.600994,27.68692,26.806847,25.960882,25.123185,24.380498
UGA,NA,NA,NA,NA,252.264757,246.674289,241.290364,236.482168,231.764837,227.126573,222.837845,218.552663,214.706014,211.043481,207.585843,203.985728,200.614005,197.426881,194.476728,192.064598,190.699245,190.355378,191.078481,192.94007,195.769658,199.460122,203.675688,207.787201,211.401981,213.783826,215.150491,213.752125,210.047458,205.081254,200.328645,196.793321,194.1831,192.462973,190.697054,188.125672,184.738776,180.728235,176.564047,172.786225,169.672738,167.279488,164.957009,162.222009,158.563511,153.828559,147.840657,141.015296,133.460256,125.368731,117.158624,109.155512,101.710369,94.871599,88.549775,82.878516,77.391138,72.568075,67.2956,62.690603,58.480636,54.83666,51.213253,48.678392,46.434746
UKR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.214843,33.030312,31.964132,31.032524,30.178153,29.496982,28.881036,28.298636,27.669102,27.020493,26.220129,25.316735,24.354458,23.351909,22.37949,21.50876,20.731732,20.117499,19.664197,19.40979,19.351654,19.506659,19.783594,20.098634,20.334965,20.404181,20.225168,19.810344,19.184649,18.421854,17.572806,16.697948,15.867271,15.141999,14.502182,13.939084,13.410097,12.88084,12.312736,11.720185,11.155014,10.638861,10.194605,9.81575,9.495696,9.216915,8.96657,8.734631
ARE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.50801,189.416636,179.697383,169.83415,159.549488,149.054258,138.47755,127.914732,117.52519,107.465713,97.793108,88.619067,80.303445,72.613299,65.668374,59.343688,53.550899,48.265749,43.453979,39.174871,35.351933,32.007448,29.137585,26.678693,24.57662,22.775134,21.208965,19.827999,18.617747,17.549486,16.584514,15.716742,14.956008,14.276669,13.687751,13.151944,12.689813,12.269856,11.885554,11.534085,11.213111,10.904749,10.612118,10.320303,10.022458,9.72519,9.440987,9.178856,8.932569,8.694846,8.475929,8.282519,8.126828,8.002109,7.906957,7.827801,7.758111,7.682566,7.588882
GBR,36.591661,35.067217,33.572695,32.126123,30.78151,29.627515,28.687461,27.945888,27.398199,26.960172,26.56038,26.130211,25.599332,24.922094,24.165052,23.423407,22.766747,22.217525,21.787335,21.419822,21.034965,20.583537,20.040671,19.406796,18.702245,17.963315,17.211791,16.446889,15.679005,14.907127,14.131191,13.378131,12.703915,12.148355,11.713284,11.373255,11.086749,10.777334,10.378214,9.87949,9.307004,8.709261,8.165135,7.73415,7.416185,7.186678,7.018407,6.886766,6.764649,6.649123,6.540919,6.442154,6.348663,6.255233,6.156297,6.045501,5.916078,5.758372,5.573599,5.368301,5.158001,4.95614,4.779469,4.638196,4.531761,4.453702,4.393008,4.332725,4.257914
USA,37.632082,36.623372,35.632852,34.681313,33.791595,33.000626,32.316192,31.705569,31.142402,30.599635,30.052918,29.493631,28.916179,28.326874,27.719592,27.081666,26.399615,25.678907,24.905557,24.096695,23.245444,22.367597,21.473646,20.568635,19.668004,18.782261,17.918241,17.098451,16.330084,15.620205,14.970441,14.381901,13.862812,13.412468,13.031694,12.704982,12.417115,12.145143,11.869447,11.567476,11.236203,10.875742,10.500477,10.130509,9.778733,9.458844,9.181208,8.943274,8.747069,8.585307,8.447896,8.330561,8.23024,8.140378,8.054593,7.964058,7.862967,7.745872,7.613925,7.471671,7.330718,7.19696,7.075519,6.968693,6.878153,6.799975,6.72524,6.640237,6.532755
URY,NA,NA,NA,NA,58.559388,60.325981,61.986553,63.368517,64.221103,64.338228,63.567881,62.174313,60.642325,59.317343,58.32969,57.759588,57.406246,56.910166,56.112812,55.123104,54.056959,53.314812,53.279465,54.031345,54.917155,55.175284,54.315201,52.011956,48.376321,44.07459,39.698207,35.832166,32.914328,30.976585,29.603767,28.457723,27.355621,26.202965,24.997009,23.87128,22.935962,22.210832,21.685999,21.302993,20.934265,20.459543,19.849355,19.112475,18.304977,17.559721,16.988394,16.547068,16.135478,15.678132,15.095869,14.350189,13.501695,12.652604,11.870691,11.209309,10.695823,10.292834,9.946325,9.603288,9.24487,8.851353,8.433013,8.001587,7.580127
UZB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124.849872,116.860522,109.420338,102.471295,96.2827,90.735749,85.75917,81.545983,78.005072,75.286688,73.448612,72.488051,72.231646,72.174764,71.90696,71.380739,70.595312,69.741631,68.610249,67.099871,65.188328,62.870473,60.240346,57.514589,54.723073,52.013565,49.311735,46.628621,43.965124,41.365942,38.862929,36.4432,34.147468,31.933529,29.790709,27.777856,25.889155,24.175068,22.71208,21.446387
VUT,NA,NA,181.156818,177.646644,174.320749,171.017101,167.455323,164.119484,160.754671,157.153471,153.656058,149.712395,145.533493,141.146173,136.596885,132.031242,127.25143,122.464193,117.756386,113.032994,108.512929,103.965547,99.864438,95.739876,91.933918,88.29229,84.645009,80.930528,77.019718,72.93433,68.699724,64.343088,59.975353,55.683987,51.644979,47.9216,44.704773,41.894556,39.511514,37.493928,35.724078,34.190374,32.936613,31.911967,31.05995,30.459621,30.000389,34.196126,29.294575,29.03511,28.769001,28.520708,28.362866,28.33731,28.396685,28.476198,28.674905,28.817211,29.012734,29.236897,29.44161,29.625185,29.681517,29.483095,29.124169,28.565885,27.90514,27.231011,26.444505
VEN,NA,115.852643,110.753989,106.044834,101.408786,97.012339,92.96046,89.101572,85.550506,82.205637,79.206766,76.592955,74.419818,72.583336,70.991993,69.561037,68.245893,66.921595,65.49054,63.947674,62.265173,60.447116,58.628529,56.853823,55.079736,53.324044,51.570991,49.749233,47.836955,45.854889,43.891911,42.03727,40.303981,38.742518,37.342757,36.030699,34.741775,33.428967,32.09848,30.768759,29.546887,28.53116,27.745266,27.169698,26.728291,26.218203,25.464417,24.50479,23.470407,27.530821,21.594585,20.906686,20.334829,19.75396,19.116276,18.472764,17.898135,17.439718,17.138362,17.005502,17.002016,17.086155,17.204822,17.301244,17.343169,19.429031,24.509065,24.509065,24.509065
VNM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.525067,84.841173,84.115116,83.569644,82.96337,82.328473,81.610299,80.785191,79.901781,78.817872,77.597455,76.226349,74.731514,73.181382,71.522473,69.851954,68.238583,66.705634,65.276786,63.903472,62.57257,61.214368,59.703195,57.95068,55.961374,53.734919,51.350327,48.883029,46.376667,43.867473,41.42067,39.064405,36.864625,34.860398000000004,33.000285,31.359483,29.906147,28.628693,27.534711,26.578279,25.777789,25.104373,24.532749,24.0951,23.710021,23.363743,23.089456,22.825476,22.577826,22.339956,22.093843,21.844491,21.521476,21.128363,20.683017
YEM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.392906,402.003802,393.906643,384.981079,375.088538,363.864247,351.915092,339.387182,327.296455,315.472566,303.968108,292.851213,281.937033,270.634278,258.538524,246.023803,233.344472,220.562814,207.86023,195.392525,183.52761,172.410058,162.420903,153.724563,146.395026,140.169855,134.755241,130.015149,125.933374,122.316888,119.156102,116.401884,113.936451,111.715528,109.382761,106.71749,103.326886,99.344312,94.917485,90.259212,85.5981,81.058824,76.679399,72.4783,68.432778,64.58314,60.957834,57.962184,55.961041,55.119353,54.960111,54.958638,54.958638,54.958638,54.958638,54.958638,54.958638
ZMB,NA,NA,NA,235.765293,231.114572,226.471829,222.526042,218.49671,214.114894,209.904367,205.615543,201.576562,197.89274,194.698345,192.067801,190.145763,188.694375,187.676156,186.404568,184.151863,180.663198,175.898983,170.339135,164.765392,159.875494,156.248367,154.17029,153.733444,154.504849,155.587557,156.292465,156.905594,158.28284,160.789739,164.407106,168.824722,173.581757,177.90234,181.161473,183.840411,185.763242,186.917014,186.986758,185.742294,183.617379,180.842824,177.946762,175.434475,172.929719,169.005463,162.350187,153.102953,142.087649,130.482694,119.244767,109.635862,101.372572,95.441032,90.367416,85.092278,80.270857,77.227963,74.28706,70.658049,66.893846,64.56036,61.963491,59.35037,57.841743
ZWE,NA,NA,NA,NA,174.988361,170.855193,166.83018,163.030023,158.916718,155.167189,151.019817,146.860296,142.481397,137.941871,133.548113,129.374127,125.501777,122.132918,119.409763,117.165136,115.455471,114.069684,113.042609,112.566763,112.62006,112.631094,112.601152,112.2138,111.423379,109.836787,107.113486,102.962324,97.846348,92.303274,86.982966,82.407612,79.030223,77.17054,76.638298,77.747115,80.465375,83.96231,88.224325,92.887859,97.240526,101.189301,104.071862,105.611299,105.910146,105.424469,104.764667,103.746751,102.899629,101.930151,101.51554,101.009621,101.266229,100.062375,97.00443,92.677961,86.336409,78.954702,69.84002,62.279083,57.548162,54.326558,50.364472,49.30896,46.227775
