ISO Code;Country Name;Uncertainty bounds*;1950,5;1951,5;1952,5;1953,5;1954,5;1955,5;1956,5;1957,5;1958,5;1959,5;1960,5;1961,5;1962,5;1963,5;1964,5;1965,5;1966,5;1967,5;1968,5;1969,5;1970,5;1971,5;1972,5;1973,5;1974,5;1975,5;1976,5;1977,5;1978,5;1979,5;1980,5;1981,5;1982,5;1983,5;1984,5;1985,5;1986,5;1987,5;1988,5;1989,5;1990,5;1991,5;1992,5;1993,5;1994,5;1995,5;1996,5;1997,5;1998,5;1999,5;2000,5;2001,5;2002,5;2003,5;2004,5;2005,5;2006,5;2007,5;2008,5;2009,5;2010,5;2011,5;2012,5;2013,5;2014,5;2015,5;2016,5;2017,5;2018,5
ETH;Ethiopia;Median;;;;;;;;;;;;;;;;;244,656119;244,286226;243,976598;243,789273;243,701085;243,537317;243,45038;243,369269;243,124986;242,900763;242,860542;242,578767;242,018727;240,893969;239,222518;236,805388;233,636341;229,933805;226,007362;221,912987;217,847778;213,895455;210,013114;206,064756;201,784628;197,027661;191,627626;185,703734;179,288505;172,596269;166,024977;159,706268;153,608114;147,702584;141,84852;135,812335;129,550162;123,123154;116,604119;110,248235;104,094061;98,217289;92,807813;87,677845;82,943592;78,491561;74,322808;70,469681;66,812459;63,455167;60,432884;57,696983;55,24465
ETH;Ethiopia;Upper;;;;;;;;;;;;;;;;;309,033344;301,976752;296,315033;291,255512;286,365732;282,494729;278,973015;275,659217;272,594193;269,881849;267,535454;265,528307;263,881232;262,211975;259,604765;256,834351;253,054171;248,651859;244,091251;239,499772;235,067445;230,598234;226,390662;222,007964;217,307032;212,029286;206,176732;199,617145;192,557608;185,353801;178,311253;171,51825;165,087872;158,851152;152,619423;146,362415;139,692143;132,907157;126,004917;119,309772;112,863872;106,921904;101,219101;96,136886;91,431538;87,084242;83,067047;79,552684;76,421549;73,788865;71,60119;70,10473;68,862366
FSM;Micronesia (Federated States of);Lower;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43,46427;44,845688;46,100414;46,86172;47,160083;47,091906;46,685761;46,016026;45,215025;44,551937;43,895641;43,309077;42,900092;42,454998;41,955461;41,287279;40,687853;39,5587;38,268862;36,578727;34,881954;33,264711;31,541037;29,839755;28,215714;26,646334;24,981229;23,534131;22,202742;20,893017;19,687946;18,592959;17,458764;16,393033;15,453937;14,678615;13,867249;13,138072
FSM;Micronesia (Federated States of);Median;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,957846;57,806843;58,336418;58,718244;58,720846;58,342583;57,649767;56,757045;55,997677;55,34183;54,994994;54,83791;54,874672;55,107402;55,323086;55,576042;55,630085;55,241895;54,540194;53,550527;52,309645;51,031706;49,579623;48,147052;46,708147;45,229904;43,836671;42,479856;41,193393;39,847427;38,614999;37,363719;36,107561;35,032485;33,923297;32,959904;31,776906;30,756119
FSM;Micronesia (Federated States of);Upper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;73,821778;73,492815;73,363217;73,060279;72,780635;72,136749;71,214126;70,268256;69,339748;68,881231;68,957988;69,290823;70,387616;71,882613;73,323769;75,013094;76,233932;77,18235;77,566071;78,144785;78,44485;78,367881;78,712654;78,691801;78,685448;78,796306;78,823697;78,100436;77,436958;77,44768;77,046498;76,60916;76,334778;75,694785;75,499041;75,365509;75,118931;74,726229
FJI;Fiji;Lower;121,397533;115,354945;108,862043;102,342732;96,185504;90,577862;85,565727;80,821831;76,654591;72,852302;69,350829;66,27619;63,589176;61,166589;59,010251;57,089763;55,33469;53,902654;52,798913;51,876662;51,137622;50,543737;49,968416;49,282238;48,444414;47,320715;45,883467;44,030269;42,079542;40,009438;37,843008;35,786541;33,978279;32,45643;31,053374;29,846593;28,727418;27,69245;26,669717;25,656001;24,709001;23,872485;23,175401;22,561463;22,108683;21,823936;21,665215;21,644452;21,61343;21,632007;21,609727;21,59422;21,610355;21,696239;21,918859;22,224763;22,55318;22,84087;23,003907;23,052359;23,003611;22,903785;22,848798;22,874429;23,033435;23,267921;23,484911;23,615134;23,455334
FJI;Fiji;Median;142,668129;132,86832;123,730237;115,468629;108,003508;101,358735;95,306348;89,925121;85,121859;80,815584;77,012945;73,682068;70,700606;68,064857;65,701712;63,642;61,851754;60,390225;59,186705;58,196829;57,467161;56,825569;56,269148;55,650106;54,866231;53,778969;52,382024;50,681919;48,6896;46,534055;44,309405;42,161111;40,169739;38,367556;36,742598;35,29309;33,951384;32,704127;31,488485;30,31003;29,171433;28,096205;27,11597;26,278193;25,522825;24,885158;24,348048;23,832513;23,416113;23,019508;22,685955;22,46471;22,361097;22,415479;22,641296;22,970893;23,312371;23,595657;23,789338;23,863601;23,869013;23,881048;23,929686;24,057151;24,282586;24,591013;24,9658;25,352139;25,620914
FJI;Fiji;Upper;167,742996;152,396128;139,766993;129,053928;120,046074;112,197176;105,573906;99,626619;94,3593;89,587197;85,378675;81,727108;78,573377;75,685266;73,238632;71,00301;69,228385;67,624237;66,256001;65,299011;64,477935;63,913049;63,339477;62,796255;62,043877;61,053286;59,638434;57,886507;56,030711;53,862225;51,594607;49,252303;47,156732;45,097786;43,221012;41,413464;39,861001;38,452199;37,10459;35,876191;34,591159;33,265575;31,980249;30,732366;29,516757;28,365196;27,289809;26,306825;25,407991;24,554536;23,85461;23,382686;23,153502;23,171807;23,389425;23,723457;24,073255;24,382614;24,628361;24,753282;24,810109;24,891889;25,031551;25,293609;25,625406;26,033098;26,520405;27,196677;27,962876
FIN;Finland;Lower;;39,615079;39,066984;38,029553;36,598046;35,030491;33,354657;31,620268;29,83532;28,037388;26,337034;24,730614;23,322179;22,048546;20,879841;19,818016;18,836987;17,990264;17,231183;16,483165;15,75581;15,010627;14,279033;13,529465;12,751301;11,950391;11,135129;10,35427;9,606885;8,943066;8,390532;7,939334;7,600935;7,361804;7,202724;7,103028;7,030212;6,965838;6,869107;6,713298;6,50065;6,227602;5,91382;5,57523;5,249913;4,969278;4,731887;4,536779;4,369021;4,224232;4,101049;3,99024;3,899896;3,814498;3,71815;3,611461;3,486183;3,354418;3,212134;3,063956;2,914711;2,758105;2,596757;2,428145;2,25351;2,072999;1,886151;1,693721;1,509752
FIN;Finland;Median;;41,942909;40,437668;38,912307;37,354334;35,728421;34,022865;32,2358;30,410193;28,597303;26,859969;25,229645;23,780753;22,48295;21,298701;20,211422;19,233441;18,371182;17,594311;16,84852;16,112255;15,371346;14,632376;13,875618;13,088672;12,271445;11,443033;10,636227;9,880888;9,213053;8,649567;8,198142;7,854483;7,608503;7,442464;7,336048;7,261731;7,19624;7,107473;6,957652;6,734791;6,446571;6,115468;5,770853;5,449943;5,166488;4,924581;4,721446;4,552751;4,405272;4,274399;4,162354;4,067617;3,976034;3,878814;3,768121;3,643871;3,507959;3,361799;3,210599;3,055978;2,896905;2,730286;2,555824;2,376728;2,195715;2,020192;1,849842;1,695368
FIN;Finland;Upper;;44,234567;41,802605;39,803582;38,145645;36,454801;34,719144;32,881361;31,009708;29,159913;27,376379;25,743009;24,24519;22,918979;21,718827;20,605732;19,627141;18,748098;17,978987;17,233046;16,484331;15,751692;14,998882;14,226435;13,435803;12,593142;11,766001;10,932056;10,161162;9,490612;8,916136;8,463636;8,107941;7,853458;7,677768;7,561966;7,503608;7,445814;7,364188;7,218062;6,982927;6,681701;6,329954;5,973478;5,649779;5,361502;5,117582;4,908298;4,734749;4,586059;4,454159;4,339294;4,239336;4,148102;4,052018;3,939033;3,811174;3,668018;3,517502;3,362381;3,203417;3,040562;2,86958;2,693679;2,512299;2,329517;2,159628;2,009435;1,887956
FRA;France;Lower;55,343519;52,172317;48,705654;45,389144;42,295096;39,379197;36,677701;34,127255;31,790491;29,693257;27,910733;26,490586;25,193399;24,015292;22,899682;21,899007;21,047227;20,24201;19,481431;18,710138;17,888359;17,049484;16,241686;15,635473;15,146694;14,659203;14,168844;13,640504;13,113941;12,593623;12,11156;11,686216;11,272692;10,871723;10,495251;10,152192;9,876038;9,61886;9,390002;9,132952;8,803177;8,399165;7,921179;7,396582;6,85375;6,362596;5,984469;5,708357;5,532317;5,398583;5,269187;5,128624;4,970696;4,805127;4,631951;4,482584;4,383056;4,310853;4,262828;4,226104;4,191306;4,163048;4,127351;4,08757;4,044273;4,00931;3,963133;3,873151;3,731309
FRA;France;Median;57,183514;53,328692;49,710838;46,313682;43,139822;40,167219;37,393134;34,809151;32,427206;30,298896;28,500799;27,007127;25,702472;24,481555;23,342976;22,333314;21,446607;20,638404;19,861444;19,075652;18,237612;17,377309;16,587735;15,956012;15,437608;14,953101;14,439936;13,909311;13,366309;12,840238;12,353379;11,912622;11,497666;11,087985;10,700596;10,355669;10,066275;9,812365;9,57111;9,309002;8,985551;8,578405;8,092126;7,543422;6,991768;6,507509;6,124401;5,839332;5,643227;5,50203;5,373888;5,232729;5,073345;4,897119;4,72404;4,578349;4,4725;4,397911;4,344711;4,305746;4,27462;4,244008;4,209944;4,169655;4,129872;4,103199;4,092973;4,079114;4,04425
FRA;France;Upper;59,030108;54,531152;50,725327;47,221072;44,002004;40,969529;38,113978;35,501976;33,05309;30,880353;29,064591;27,509072;26,202935;24,95638;23,791525;22,769317;21,855061;21,052415;20,259035;19,470758;18,618283;17,70986;16,921556;16,263576;15,734923;15,252921;14,721739;14,184305;13,626406;13,088275;12,595003;12,142524;11,722278;11,301101;10,901456;10,562912;10,25851;10,002996;9,752178;9,494325;9,180468;8,765774;8,274798;7,692103;7,129614;6,651886;6,26454;5,970745;5,754011;5,609426;5,492318;5,348363;5,182425;4,992781;4,814749;4,66985;4,560346;4,483907;4,428029;4,388363;4,358932;4,326974;4,296595;4,252966;4,213158;4,195188;4,225971;4,303697;4,393529
GAB;Gabon;Lower;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101,261675;99,481606;97,213123;94,862193;92,399001;89,732593;87,511088;85,502524;83,668308;82,314239;81,224462;80,537033;79,894354;79,314713;78,766245;78,348892;77,821592;77,342629;76,939969;76,387338;75,592916;74,456794;73,196421;71,666165;69,929953;68,147219;66,188926;64,25659;62,3215;59,988978;57,530434;54,67376;51,56878;48,31588;45,069393;42,048124;39,089291;36,146646;33,121035;30,693857;28,795468
GAB;Gabon;Median;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125,82933;121,550325;117,289485;113,100854;109,401601;105,793111;102,824002;100,252093;98,050435;96,225292;94,75864;93,555598;92,609742;91,861161;91,198957;90,552979;89,859958;89,337724;88,701563;88,028052;87,127768;85,987484;84,657252;83,071095;81,29828;79,391345;77,342306;75,049775;72,967688;70,480969;67,946091;65,382077;62,758898;60,385123;58,05299;55,730469;53,452433;50,996797;48,100682;46,010452;44,760533
GAB;Gabon;Upper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;161,258595;151,05588;142,366492;135,866204;130,295357;125,466259;121,279147;117,811507;114,775818;112,264486;110,540657;108,930302;107,868647;107,017664;106,302743;105,57219;104,980538;104,092492;103,491597;102,762343;101,706902;100,646393;99,560455;97,71013;95,695305;93,455914;90,599387;87,628381;85,257712;82,594856;79,935614;77,707879;75,857829;74,455776;73,426971;72,385947;71,847472;70,709627;69,342904;69,021944;69,368047
GMB;Gambia;Lower;;;;;;;305,766733;308,572273;309,973656;310,433835;309,820178;307,607338;304,741594;301,061012;296,381805;291,069558;285,857549;279,793433;274,080195;267,847464;262,031711;256,419994;250,308445;244,1705;237,946809;231,413254;225,196014;219,199848;213,658875;208,421394;203,475109;198,221077;192,797113;187,363742;181,852182;176,274409;170,604751;165,018725;159,724288;154,67924;149,921859;145,217199;140,478359;135,516483;130,543796;125,408412;120,297443;115,221488;110,335006;105,484566;100,844702;96,186564;91,642689;87,029969;82,260195;77,707423;73,332055;69,220696;65,425448;61,650841;58,00011;54,471187;51,194572;48,117111;45,0484;42,020099;39,231849;36,683118;34,432932
GMB;Gambia;Median;;;;;;;390,097044;382,488346;375,103211;367,994948;361,057639;354,140001;347,615734;341,111655;334,592741;327,845499;321,861777;315,861505;309,392209;303,125684;296,87075;290,394527;283,705386;277,147281;270,498717;263,542885;256,842251;250,152127;243,892795;237,925347;231,903729;225,499923;218,948899;212,305114;205,417179;198,459768;191,710076;185,083894;178,958957;173,100949;167,394249;161,827131;156,307183;150,797414;145,350435;139,831298;134,462051;129,241659;124,238804;119,369885;114,779761;110,286742;105,896356;101,846892;97,797087;93,804733;89,984256;86,352003;83,062348;79,946579;77,109182;74,30965;71,679569;69,313196;66,956837;64,696684;62,567506;60,387647;58,364953
GMB;Gambia;Upper;;;;;;;485,401199;466,327469;448,500891;432,788181;418,670123;406,490685;395,344335;386,090218;377,903084;369,949587;363,327574;357,629544;351,667082;346,12959;340,204997;333,617873;326,903154;320,227765;313,145777;306,022737;298,882113;291,703728;283,765733;276,733283;269,230199;262,186891;253,667781;244,918761;235,813331;226,737357;218,227705;210,131384;202,323143;194,789068;187,719836;180,596577;174,204434;167,672926;161,447072;155,51003;149,788876;144,331214;139,283621;134,513307;130,025616;125,655014;121,631775;118,061403;114,776273;111,843888;109,007143;106,469842;103,887775;102,482474;101,093428;100,135523;99,491522;98,928006;98,700342;98,991677;99,1139;98,921572;98,08342
GEO;Georgia;Lower;;;;;;;;;;;;;;;;;;;;;;;;;;46,477259;47,479339;47,992252;48,127193;48,027377;47,663742;47,029599;46,162725;45,399285;44,560199;44,018633;43,526094;43,289628;43,154627;43,072252;42,93145;42,795572;42,439064;41,910403;41,210689;40,416217;39,348693;37,998998;36,372082;34,50146;32,423595;30,262334;28,064419;25,894109;23,720939;21,693167;19,748227;17,895467;16,145292;14,587467;13,223398;12,105837;11,264358;10,607276;10,157513;9,775402;9,383805;8,914525;8,412099
GEO;Georgia;Median;;;;;;;;;;;;;;;;;;;;;;;;;;71,615726;69,024712;66,288833;63,797376;61,421562;59,2568;57,098835;55,042045;53,241205;51,760538;50,513922;49,569318;48,962008;48,508753;48,202884;47,882227;47,54311;47,184697;46,708482;46,08907;45,227997;44,134415;42,738002;41,019158;39,040567;36,803325;34,323845;31,694008;28,99173;26,296226;23,69256;21,289145;19,128646;17,21685;15,560606;14,160785;13,018379;12,109272;11,412396;10,897436;10,516319;10,237184;10,025196;9,813767
GEO;Georgia;Upper;;;;;;;;;;;;;;;;;;;;;;;;;;113,914299;102,773023;93,29356;85,457426;79,19551;73,759768;69,127098;65,381432;62,472924;59,92724;57,90757;56,538733;55,469259;54,615168;53,900328;53,285709;52,903305;52,501871;52,148187;51,607026;50,795147;49,623518;48,206836;46,63065;44,710092;42,369963;39,775349;36,77239;33,572396;30,214936;26,964351;23,871158;21,102468;18,7405;16,765966;15,195261;13,987782;13,008443;12,216456;11,631278;11,265006;11,159296;11,332169;11,651565
DEU;Germany;Lower;;;;;;;;;;;;;;;;;;;25,816855;25,564119;25,091715;24,398973;23,568024;22,6187;21,560324;20,409448;19,18721;17,969533;16,791082;15,69634;14,71119;13,806186;12,978738;12,225311;11,549932;10,953083;10,394718;9,871593;9,362763;8,862263;8,374784;7,904215;7,458901;7,044737;6,672571;6,348034;6,060783;5,814164;5,600194;5,416361;5,263155;5,125598;5,005291;4,886006;4,768674;4,650875;4,529309;4,412894;4,300882;4,197279;4,104553;4,018906;3,948754;3,884356;3,81852;3,739469;3,634019;3,489763;3,302645
DEU;Germany;Median;;;;;;;;;;;;;;;;;;;27,174788;26,41483;25,657944;24,866483;24,010931;23,049839;21,97379;20,782364;19,540352;18,306571;17,123013;16,020683;15,002245;14,072314;13,223399;12,455878;11,765134;11,149756;10,582874;10,048094;9,530116;9,024584;8,525689;8,044241;7,587767;7,168334;6,792456;6,46195;6,172752;5,921367;5,703566;5,516511;5,356519;5,216817;5,090741;4,971488;4,852846;4,731245;4,609977;4,490593;4,377049;4,272079;4,178109;4,094254;4,020651;3,956426;3,902366;3,855578;3,803869;3,740205;3,660457
DEU;Germany;Upper;;;;;;;;;;;;;;;;;;;28,426993;27,235733;26,224009;25,345611;24,489162;23,536668;22,433927;21,186316;19,916182;18,657431;17,456805;16,336094;15,292309;14,340539;13,471762;12,680238;11,973868;11,341106;10,773272;10,234706;9,713228;9,197685;8,682815;8,188912;7,72248;7,294641;6,912008;6,572837;6,281832;6,024861;5,803259;5,612915;5,451367;5,311975;5,182933;5,061422;4,940061;4,814492;4,692602;4,569917;4,454311;4,348932;4,2521;4,167451;4,093674;4,030749;3,990355;3,981117;3,989293;4,020405;4,072203
GHA;Ghana;Lower;224,31435;219,654007;214,675877;209,798373;205,545376;201,32611;197,27508;194,190157;191,305074;189,240431;187,712274;186,656147;186,011661;186,126491;186,933234;188,535013;190,618033;192,745817;194,630787;195,448978;194,69224;193,002944;190,653646;187,865915;184,533982;179,980808;174,681832;168,951924;164,167653;160,404371;157,778939;156,128449;154,460366;152,669019;149,971513;146,342335;141,728409;136,461936;130,875246;125,565615;120,712452;116,683019;113,544473;111,285442;109,451775;107,758154;105,705032;103,356436;100,577943;97,399173;93,896641;90,40683;87,063813;84,099034;81,414865;79,023373;76,71348;74,171824;71,305429;68,222943;64,8845;61,5004;58,130114;54,889358;51,663623;48,584509;45,376353;42,452974;39,769712
GHA;Ghana;Median;254,839501;249,02543;243,461615;237,979262;232,90257;227,959383;223,200021;218,849406;215,056561;212,04195;209,473004;207,264605;205,493781;204,321795;203,552593;203,169469;202,912642;202,922585;202,876831;202,604034;201,842164;200,47565;198,267846;195,101691;191,023615;186,199866;181,090281;176,131326;171,978787;168,711011;166,405432;164,853549;163,477012;161,405591;158,562285;154,642207;149,712471;144,073131;138,190151;132,498002;127,350584;123,150011;119,835087;117,434543;115,611999;113,797277;111,754745;109,305396;106,394224;103,058909;99,469083;95,82748;92,404983;89,346632;86,626385;84,153631;81,776034;79,258691;76,40313;73,242743;69,939126;66,561912;63,260453;60,193493;57,358492;54,727933;52,276319;49,97467;47,908264
GHA;Ghana;Upper;290,240884;283,229296;276,238361;269,003006;262,806518;257,265215;251,916642;247,145217;242,441485;238,143757;234,413691;230,530307;227,155848;223,709817;220,845423;218,003511;215,174211;213,01207;211,213741;209,742277;209,296186;208,297999;206,290242;202,570873;197,870187;192,83032;187,834;183,630367;180,072409;177,354546;175,400532;173,910439;172,359475;170,271202;167,346912;163,254211;158,062532;152,294028;146,128615;140,117241;134,672976;130,216329;126,641572;124,098334;121,990756;120,178958;118,074068;115,671322;112,631081;109,054515;105,232162;101,482289;98,04744;95,029762;92,335746;89,875433;87,433761;84,807892;81,901129;78,694057;75,366295;72,060152;68,874231;65,969702;63,611684;61,637975;59,987329;58,812552;57,998185
GRC;Greece;Lower;;;;;;45,353506;47,594157;47,972226;47,363994;46,440254;45,302276;44,106904;42,956512;41,574289;40,161756;38,649143;37,500306;36,54887;34,962723;32,857873;30,285615;28,219985;27,503807;27,0755;26,509643;25,697074;24,606907;23,351274;21,88868;20,448195;19,06222;17,802629;16,762064;15,828204;15,052363;14,268918;13,399804;12,498479;11,577173;10,795191;10,138244;9,607503;9,217171;8,866369;8,552982;8,230049;7,876184;7,511069;7,089393;6,658922;6,213439;5,77903;5,388966;5,016826;4,69525;4,409169;4,159054;3,962753;3,822398;3,763813;3,765095;3,816386;3,922154;4,061576;4,244711;4,393726;4,441785;4,238326;3,790808
GRC;Greece;Median;;;;;;49,115239;49,329779;49,110971;48,453758;47,493015;46,336659;45,106308;43,86967;42,532065;41,066058;39,607598;38,406062;37,372607;35,900212;33,589678;31,044082;29,141932;28,190872;27,679303;27,101932;26,275077;25,175415;23,839444;22,383839;20,895297;19,480792;18,214817;17,13213;16,199333;15,376074;14,581484;13,72104;12,788022;11,878509;11,078604;10,415272;9,881069;9,463497;9,112019;8,790465;8,465429;8,119413;7,731045;7,310149;6,864965;6,41208;5,976914;5,568908;5,19644;4,860858;4,564427;4,313596;4,113992;3,9749;3,909279;3,912452;3,9718;4,079322;4,232604;4,41808;4,581862;4,651432;4,581388;4,450072
GRC;Greece;Upper;;;;;;52,594087;51,132459;50,276256;49,641271;48,571372;47,372093;46,136668;44,8166;43,515119;41,956468;40,512564;39,285584;38,25145;37,061168;34,431229;31,750244;29,970892;28,85891;28,317283;27,761571;26,892289;25,768729;24,363403;22,892421;21,350257;19,908169;18,636473;17,503144;16,567714;15,714414;14,916744;14,058318;13,079567;12,179525;11,357712;10,679217;10,141624;9,704273;9,366668;9,035206;8,707236;8,361717;7,958876;7,541507;7,074993;6,617521;6,17653;5,751978;5,380685;5,032388;4,727576;4,473589;4,263441;4,12612;4,054212;4,059473;4,126896;4,237266;4,40685;4,614165;4,818826;4,877759;4,903714;4,982681
GRD;Grenada;Lower;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23,104068;23,011458;22,716242;22,21821;21,517643;20,719439;19,833561;18,931253;18,079691;17,303674;16,60914;16,000914;15,466217;14,983741;14,579193;14,232763;13,933668;13,698286;13,488306;13,312979;13,157642;13,031036;12,936663;12,898242;12,899643;12,957197;13,064482;13,178417;13,267522;13,333082;13,317356;13,206465;12,936248;12,531287
GRD;Grenada;Median;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,010233;26,025842;25,050291;24,12335;23,210951;22,258752;21,317294;20,422469;19,572782;18,775872;18,065135;17,428013;16,869459;16,372886;15,942333;15,573789;15,271935;15,004695;14,788994;14,594156;14,442677;14,331633;14,236517;14,192433;14,19657;14,243333;14,340222;14,4772;14,660042;14,863889;15,046354;15,211893;15,274983;15,221033
GRD;Grenada;Upper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,271154;29,279778;27,579654;26,175264;24,99127;23,928345;22,960329;22,054735;21,194261;20,391114;19,656558;18,982232;18,378927;17,851733;17,414565;17,034324;16,723073;16,454484;16,240191;16,031063;15,865062;15,743671;15,644785;15,604435;15,62311;15,675553;15,791464;15,950691;16,173217;16,506855;16,941508;17,476702;18,001175;18,452819
GTM;Guatemala;Lower;;;;;;;;197,069303;196,34852;194,950477;194,064451;192,138477;189,837962;187,079103;183,898098;180,53763;176,684605;172,469305;168,371866;164,037395;159,489155;154,964401;150,312811;145,61721;140,923394;136,29559;131,799182;127,33186;122,958725;118,612745;114,360775;110,160665;106,069412;102,022769;97,94244;93,968072;90,100317;86,32372;82,570449;78,862965;75,357736;71,936806;68,6547;65,531207;62,509357;59,736891;57,076528;54,566331;52,19397;49,995593;47,859473;45,833767;43,925589;42,151575;40,424214;38,779225;37,183908;35,633081;34,120181;32,66768;31,250511;29,841703;28,473111;27,12148;25,830927;24,516879;23,163999;21,804159;20,484583
GTM;Guatemala;Median;;;;;;;;236,661991;231,058514;225,653473;220,570946;215,383227;210,366854;205,396163;200,573048;195,686819;190,886045;185,968702;181,069538;176,112648;171,034055;165,967129;160,901166;155,789828;150,803086;145,838802;140,925196;136,084055;131,414509;126,74884;122,140394;117,628773;113,163771;108,722868;104,33352;100,035336;95,797878;91,66768;87,645757;83,765766;80,083595;76,508265;73,09261;69,832016;66,755882;63,851827;61,124568;58,558213;56,138299;53,847029;51,664682;49,621908;47,661728;45,804486;44,02801;42,344864;40,756808;39,226271;37,772339;36,37436;35,011045;33,690123;32,406131;31,192097;30,082321;29,015573;27,996179;27,078249;26,18502
GTM;Guatemala;Upper;;;;;;;;278,56911;268,161112;258,267279;248,947382;240,414492;232,734469;225,369032;218,675567;212,173166;206,152167;200,446808;194,719412;189,091138;183,407809;177,861017;172,262351;166,779683;161,291797;156,107949;150,95073;145,812026;140,710266;135,655096;130,725081;125,812655;121,0173;116,196194;111,38087;106,738826;102,102696;97,573347;93,291806;89,127074;85,100175;81,316189;77,690145;74,341781;71,186356;68,222391;65,404153;62,77322;60,233996;57,902092;55,68925;53,550529;51,557155;49,700225;47,943494;46,267004;44,657378;43,094347;41,683436;40,355219;39,106185;37,938464;36,873893;35,903248;35,054803;34,467261;34,089706;33,796975;33,635708
GIN;Guinea;Lower;;;;;;;;;;;;;;294,506282;292,877683;291,695589;290,276582;289,375725;288,483898;288,084356;287,355941;286,311188;285,055252;283,96487;282,258225;279,768861;276,946966;273,672702;270,13843;266,478637;262,305042;258,130194;253,853036;249,878745;245,890049;241,702482;237,582429;233,397372;229,241605;224,768402;219,997586;214,593665;208,666059;202,34811;195,775889;189,019867;182,485089;175,683451;168,880371;161,895147;154,804693;147,649273;140,915356;134,608479;128,781602;123,604906;119,006562;115,083282;111,816979;108,742139;105,957512;102,981508;99,976202;96,870145;93,997198;91,11103;88,025834;84,65719;80,991651
GIN;Guinea;Median;;;;;;;;;;;;;;344,140357;341,399714;338,599457;335,933204;332,967184;330,076152;327,071104;324,121739;321,142679;318,152292;314,878964;311,353714;307,519793;303,391761;298,912679;294,143844;289,165562;284,150893;279,011676;274,093676;269,293784;264,534709;259,905716;255,330493;250,663035;245,826765;240,880284;235,569769;229,691697;223,397595;216,573446;209,587024;202,487711;195,351296;188,160544;180,84241;173,544923;166,157598;158,91009;151,954174;145,399943;139,474685;134,2881;129,775938;125,886276;122,636849;119,787215;117,243633;115,015374;112,805612;110,908727;108,975852;107,185557;105,299714;103,163414;100,778333
GIN;Guinea;Upper;;;;;;;;;;;;;;398,685664;394,518359;390,460381;385,283041;380,767218;375,423093;369,614349;364,656077;359,648516;354,351818;349,118069;343,576275;338,175354;332,287502;326,332262;320,112704;313,756497;307,750508;301,795837;295,999783;290,27956;284,912034;279,595579;274,330053;269,116058;263,779503;258,545144;252,583182;246,181643;239,278904;231,997229;224,653621;217,234371;209,629435;202,028372;194,364859;186,526174;178,639092;170,915822;163,790484;157,39016;151,360208;146,169393;141,62638;137,767685;134,461149;131,811705;129,891559;128,262087;127,289411;126,878829;126,987637;127,353236;128,062312;128,049745;128,077594
GNB;Guinea-Bissau;Lower;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201,170575;203,324218;204,034299;203,591728;201,850796;199,239186;196,511623;193,196851;189,43133;185,575574;181,267726;177,016888;172,54918;167,567574;162,684744;157,723736;152,389421;146,917214;141,327092;135,315964;128,968366;122,562374;115,849276;108,881874;101,802909;94,784918;87,925502;81,300783;75,223508;69,952218;65,284409;60,859649;56,894957;53,26329
GNB;Guinea-Bissau;Median;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;243,365951;238,786796;234,710963;230,837741;226,76711;222,622592;218,254535;213,875545;209,547009;204,967947;200,164028;195,305348;190,304932;185,200331;180,080358;174,759928;169,241567;163,437301;157,446171;151,265482;145,014659;138,704417;132,298649;125,854;119,755695;113,827693;108,271341;103,11374;98,708469;94,810894;91,199053;87,722563;84,502792;81,475168
GNB;Guinea-Bissau;Upper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;290,762074;279,492097;269,853521;261,811181;255,200627;248,660208;242,628815;237,033929;231,236677;226,091095;220,971092;215,657314;210,30848;205,142348;199,803749;194,161459;188,423006;182,693996;176,614942;170,280686;163,843816;157,631093;151,805747;146,267834;141,784311;137,454555;133,631444;130,242092;127,362242;125,234553;123,571756;122,312826;121,717635;120,862443
GUY;Guyana;Lower;124,877557;120,760531;116,371221;111,815299;107,006451;102,159276;97,335352;92,631645;88,034217;83,67214;79,853585;76,567878;73,873417;71,475508;69,591011;68,015915;66,90765;66,03158;65,470205;65,123585;64,778413;64,612026;64,488268;64,266133;64,069778;63,705186;63,224788;62,784877;62,353092;61,838425;61,368165;60,857417;60,475308;60,027751;59,572895;59,024267;58,436902;57,68005;56,85047;55,850856;54,725048;53,417245;52,099428;50,693765;49,327561;47,969105;46,662667;45,417946;44,25788;43,10695;41,917728;40,760668;39,614514;38,457404;37,351554;36,115544;34,966435;33,855404;32,607374;31,293152;29,879568;28,449057;27,064988;25,644751;24,255332;22,899998;21,705441;20,504793;19,391587
